LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

880 atoms
2 atom types

0 46.15297974 xlo xhi
0 48.44336421158499 ylo yhi
0 10 zlo zhi

Masses

1 10.811
2 14.0067

Atoms # charge

184 2 -0.42 6.989 9.68424230146408 0 0 0 0
185 1 0.42 8.3868 9.68424230146408 0 0 0 0
186 2 -0.42 9.0857 10.89477258914709 0 0 0 0
187 1 0.42 10.4835 10.89477258914709 0 0 0 0
188 2 -0.42 11.1824 9.68424230146408 0 0 0 0
189 1 0.42 12.5802 9.68424230146408 0 0 0 0
190 2 -0.42 13.2791 10.89477258914709 0 0 0 0
191 1 0.42 14.6769 10.89477258914709 0 0 0 0
192 2 -0.42 15.3758 9.68424230146408 0 0 0 0
193 1 0.42 16.7736 9.68424230146408 0 0 0 0
194 2 -0.42 17.4725 10.89477258914709 0 0 0 0
195 1 0.42 18.8703 10.89477258914709 0 0 0 0
196 2 -0.42 19.5692 9.68424230146408 0 0 0 0
197 1 0.42 20.967 9.68424230146408 0 0 0 0
198 2 -0.42 21.6659 10.89477258914709 0 0 0 0
199 1 0.42 23.063699999999997 10.89477258914709 0 0 0 0
221 1 0.42 0 12.1053028768301 0 0 0 0
222 2 -0.42 0.6989 13.31583316451311 0 0 0 0
223 1 0.42 2.0967 13.31583316451311 0 0 0 0
224 2 -0.42 2.7956 12.1053028768301 0 0 0 0
225 1 0.42 4.1934 12.1053028768301 0 0 0 0
226 2 -0.42 4.8923 13.31583316451311 0 0 0 0
227 1 0.42 6.2901 13.31583316451311 0 0 0 0
228 2 -0.42 6.989 12.1053028768301 0 0 0 0
229 1 0.42 8.3868 12.1053028768301 0 0 0 0
230 2 -0.42 9.0857 13.31583316451311 0 0 0 0
231 1 0.42 10.4835 13.31583316451311 0 0 0 0
232 2 -0.42 11.1824 12.1053028768301 0 0 0 0
233 1 0.42 12.5802 12.1053028768301 0 0 0 0
234 2 -0.42 13.2791 13.31583316451311 0 0 0 0
235 1 0.42 14.6769 13.31583316451311 0 0 0 0
236 2 -0.42 15.3758 12.1053028768301 0 0 0 0
237 1 0.42 16.7736 12.1053028768301 0 0 0 0
238 2 -0.42 17.4725 13.31583316451311 0 0 0 0
239 1 0.42 18.8703 13.31583316451311 0 0 0 0
240 2 -0.42 19.5692 12.1053028768301 0 0 0 0
241 1 0.42 20.967 12.1053028768301 0 0 0 0
242 2 -0.42 21.6659 13.31583316451311 0 0 0 0
243 1 0.42 23.063699999999997 13.31583316451311 0 0 0 0
265 1 0.42 0 14.526363452196119 0 0 0 0
266 2 -0.42 0.6989 15.736893739879129 0 0 0 0
267 1 0.42 2.0967 15.736893739879129 0 0 0 0
268 2 -0.42 2.7956 14.526363452196119 0 0 0 0
269 1 0.42 4.1934 14.526363452196119 0 0 0 0
270 2 -0.42 4.8923 15.736893739879129 0 0 0 0
271 1 0.42 6.2901 15.736893739879129 0 0 0 0
272 2 -0.42 6.989 14.526363452196119 0 0 0 0
273 1 0.42 8.3868 14.526363452196119 0 0 0 0
274 2 -0.42 9.0857 15.736893739879129 0 0 0 0
275 1 0.42 10.4835 15.736893739879129 0 0 0 0
276 2 -0.42 11.1824 14.526363452196119 0 0 0 0
277 1 0.42 12.5802 14.526363452196119 0 0 0 0
278 2 -0.42 13.2791 15.736893739879129 0 0 0 0
279 1 0.42 14.6769 15.736893739879129 0 0 0 0
280 2 -0.42 15.3758 14.526363452196119 0 0 0 0
281 1 0.42 16.7736 14.526363452196119 0 0 0 0
282 2 -0.42 17.4725 15.736893739879129 0 0 0 0
283 1 0.42 18.8703 15.736893739879129 0 0 0 0
284 2 -0.42 19.5692 14.526363452196119 0 0 0 0
285 1 0.42 20.967 14.526363452196119 0 0 0 0
286 2 -0.42 21.6659 15.736893739879129 0 0 0 0
287 1 0.42 23.063699999999997 15.736893739879129 0 0 0 0
309 1 0.42 0 16.94742402756214 0 0 0 0
310 2 -0.42 0.6989 18.15795431524515 0 0 0 0
311 1 0.42 2.0967 18.15795431524515 0 0 0 0
312 2 -0.42 2.7956 16.94742402756214 0 0 0 0
